subject;tx_engj;enviados;abertura;cliques;optout;p_abertura;p_cliques;p_optout;ciclo;ano;ciclo_ano;promo_categoria;tipo_acao;tipo_desconto;id_campanha
Atenção: este e-mail contém altas doses de saudade;1,175279442;74687;9562;566;20;0,128027635;0,059192638;0,002091613;16;2021;202116;Perfumaria;Ações Exclusivas;30% Lucro Total;202116_04_CRM_PERF_MALBEC_CESSAD_I7AI10_NENGJ
Que poder todo é esse, L'eau de Lily?;1,175279442;496833;44363;2051;79;0,089291573;0,046232221;0,001780763;16;2021;202116;Perfumaria;Foco/SubFoco;Desc Consumidor;202116_05_COM_LCT_LILY_EDT_PROP_BAIXA_LILY
Toque de frescor e delicadeza. Chegou L'eau de Lily;1,175279442;243415;17779;594;12;0,07303987;0,033410203;0,000674954;16;2021;202116;Perfumaria;Foco/SubFoco;Desc Consumidor;202116_05_COM_LCT_LILY_EDT_TOP_VLR_LILY
Olha o esquenta da Beauty Week, minha gente!;1,175279442;512979;50963;3989;74;0,099347147;0,078272472;0,001452034;16;2021;202116;Outros;Foco/SubFoco;Desc Consumidor;202116_06_COM_BEAUTY_WEEK_EINSTEIN_SF_ENGJ30
Olha o esquenta da Beauty Week, minha gente!;1,175279442;218267;105727;12072;54;0,484392968;0,114180862;0,000510749;16;2021;202116;Outros;Foco/SubFoco;Desc Consumidor;202116_06_COM_BEAUTY_WEEK_EINSTEIN_SF_LOYALIST
Olha o esquenta da Beauty Week, minha gente!;1,309821938;197158;50867;5081;30;0,258001197;0,099887943;0,000589773;16;2021;202116;Outros;Foco/SubFoco;Desc Consumidor;202116_06_COM_BEAUTY_WEEK_EINSTEIN_SF_WIND_SHOPPER
Os cabelos do Brasil vão amar essa promo;1,057367805;296078;22135;744;27;0,074760705;0,033611927;0,001219788;16;2021;202116;Outros;Lucro Extra;Desc Consumidor;202116_07_COM_CABE_MATCH_COMP_MATCH_C09AC12
Os cabelos do Brasil vão amar essa promo;1,056935733;264123;20869;979;38;0,07901243;0,046911687;0,001820883;16;2021;202116;Outros;Lucro Extra;Desc Consumidor;202116_07_COM_CABE_MATCH_PROP_BAIXA_MATCH
Essa é pra quem ama combo de make;1,063508452;123556;14313;309;17;0,115842209;0,021588765;0,001187731;16;2021;202116;Maquiagem;Lucro Extra;30% Lucro Total;202116_08_COM_MAKE_EAM_ALAVANC_BE15_MAKEB
Essa é pra quem ama combo de make;1,07906035;743800;89107;2212;91;0,119799677;0,024824088;0,001021244;16;2021;202116;Maquiagem;Lucro Extra;30% Lucro Total;202116_08_COM_MAKE_EAM_PROP_ALTA_MAKEB_MAQUIAGEM
9 kits de Natal novíssimos em folha!;1,10294996;150696;11538;624;14;0,07656474;0,054082163;0,001213382;16;2021;202116;Gifts;Lucro Extra;Desc Progressivo;202116_10_COM_GIFTS_NATAL_COMP_GIFTS_C202015_17
9 kits de Natal novíssimos em folha!;1,137225802;150721;11117;557;8;0,073758799;0,050103445;0,000719619;16;2021;202116;Gifts;Lucro Extra;Desc Progressivo;202116_10_COM_GIFTS_NATAL_TOP_VALOR_GIFTS
Um mundo mais verde: bora reciclar e ganhar?;0,965475908;56605;2337;83;5;0,041286105;0,035515618;0,002139495;16;2021;202116;Outros;Institucional;Outros;202116_15_COM_BOTI_RECICLA_ENGJ180
Um mundo mais verde: bora reciclar e ganhar?;1,075431875;261050;26451;885;35;0,101325417;0,033458092;0,001323201;16;2021;202116;Outros;Institucional;Outros;202116_15_COM_BOTI_RECICLA_ENGJ30_LMTD
Vem que tem Ciclo novo!;1,126141039;56668;2853;237;3;0,050345874;0,083070452;0,001051525;16;2021;202116;Outros;Com. Massiva;Outros;202116_17_COM_RESUMO_CICLO_ENGJ180
Vem que tem Ciclo novo!;1,201927409;261061;32447;2696;27;0,124288959;0,083089346;0,000832126;16;2021;202116;Outros;Com. Massiva;Outros;202116_17_COM_RESUMO_CICLO_ENGJ30_LMTD
Tem plano de saúde especial pra revendedores, sim!;1,148369943;391213;42816;2593;42;0,109444216;0,060561472;0,000980942;16;2021;202116;Outros;Institucional;Outros;202116_18_COM_ACESSO_SAUDE_ENGJ60
Tem plano de saúde especial pra revendedores, sim!;1,191157859;209170;20732;1574;15;0,099115552;0,075921281;0,000723519;16;2021;202116;Outros;Institucional;Outros;202116_18_COM_ACESSO_SAUDE_USER_APP15
NOME, já sabe como arrasar nesse Natal?;1,186359615;11510;1315;100;2;0,11424848;0,076045627;0,001520913;16;2021;202116;Gifts;Lucro Extra;Outros;202116_20_COM_KITS_WAR_ROM_NATAL_COMPS_PALET
NOME, já sabe como arrasar nesse Natal?;1,140683685;22891;2292;123;3;0,100126687;0,053664921;0,001308901;16;2021;202116;Gifts;Lucro Extra;Outros;202116_20_COM_KITS_WAR_ROM_NATAL_COMPS_PALET_COMP6
NOME, já sabe como arrasar nesse Natal?;1,118496978;87307;9532;529;15;0,109177958;0,055497272;0,001573647;16;2021;202116;Gifts;Lucro Extra;Outros;202116_20_COM_KITS_WAR_ROM_NATAL_NCOMP_COMP1
[Test]:Oportunidade: uma semana de lucratividade máxima no ciclo 16.;1,087495712;159450;13355;613;18;0,083756664;0,045900412;0,00134781;16;2021;202116;Outros;Demais Marcas VD;Outros;202116_OUI_COM_01_RESUMO_CICLO_BASE_ATIVA_OUI_NSP
[Test]:Oportunidade: uma semana cheia de ofertas no ciclo 16;1,04300156;134831;10409;409;19;0,077200347;0,03929292;0,001825343;16;2021;202116;Outros;Demais Marcas VD;Outros;202116_OUI_COM_01_RESUMO_CICLO_BASE_ATIVA_OUI_SP
[Test]:Lucre até R$130 com combos!;1,008473707;301512;21924;704;46;0,072713524;0,032110929;0,002098157;16;2021;202116;Outros;Demais Marcas VD;Outros;202116_OUI_COM_02_COMBOS_PROMO_COMP2SKU
[Test]:As novidades de O.U.i com lucro alto para você!;1,06828909;46245;6061;143;9;0,131062818;0,023593466;0,001484903;16;2021;202116;Outros;Demais Marcas VD;Outros;202116_OUI_COM_03_LCT_COMISAO_PROGR_REVS_ABRE_MSL
[Test]:Lucre até R$130 com os lançamentos de O.U.i!;0,964762993;50033;3375;81;8;0,067455479;0,024;0,00237037;16;2021;202116;Outros;Demais Marcas VD;Outros;202116_OUI_COM_05_COMBO_LCT_REVS_INOV_21A30
Lucratividade garantida com os lançamentos de O.U.i!;0,955011234;17006;1135;29;3;0,06674115;0,025550661;0,002643172;16;2021;202116;Outros;Demais Marcas VD;Outros;202116_OUI_COM_05_COMBO_LCT_REVS_INOV_31A40
[Test]:Oportunidade exclusiva: compre combos e ganhe amostras!;1,059231795;114458;11041;248;12;0,096463332;0,022461734;0,001086858;16;2021;202116;Outros;Demais Marcas VD;Outros;202116_OUI_COM_06_SARAF_AMOST_REVS_ABR_EMAIL_AMOST
[Test]:Lucre 50% e ganhe mais amostras!;0,972958594;161656;10695;306;28;0;0;0;16;2021;202116;Outros;Demais Marcas VD;Outros;202116_OUI_CRM_01_PRM_NCOMP_BLUE_ROSE_PILTO_EXP1
[Test]:Lucre 50% e ganhe mais amostras!;1,008966719;10178;691;16;0;0;0;0;16;2021;202116;Outros;Demais Marcas VD;Outros;202116_OUI_CRM_01_PRM_NCOMP_GOLD_ESM_DIA_PILT_EXP1
[Test]:Exclusivo! Compre combos e ganhe Batom Rouge à Lèvres.;1,044650143;103875;9782;249;14;0,094170878;0,025454917;0,0014312;16;2021;202116;Outros;Demais Marcas VD;Outros;202116_OUI_CRM_03_COMPRE_GANHE_NCOMP_COMB_NATAL
[Test]:Lucro extra: ganhe R$45 de lucro nos nossos Best Sellers;0,960308277;22469;1632;37;4;0,072633406;0,022671569;0,00245098;16;2021;202116;Outros;Demais Marcas VD;Outros;202116_OUI_CRM_04_BST_SELR_COMPC1314_NCOMPC15_EXP2
Incentivo Voyage O.U.i: participe dessa edição especial!;1,115521134;104940;9148;567;13;0,087173623;0,061980761;0,001421076;16;2021;202116;Outros;Demais Marcas VD;Outros;202116_OUI_CRM_05_INCENT_VOYAG_REV_NINSCR_COMP
Concorra a uma viagem inesquecível!;0,995303715;185303;12192;402;28;0,065794941;0,032972441;0,002296588;16;2021;202116;Outros;Demais Marcas VD;Outros;202116_OUI_CRM_05_INCENT_VOYAG_REV_NINSCR_NCOMP
Quanto mais você compra, mais você ganha!;1,256941994;50454;10682;1450;19;0;0;0;17;2021;202117;Outros;Produtividade;Outros;202117_01_CRM_GANHEMAIS_PROXIMA_FAIXA
Que tal lucrar com o sucesso de Malbec Signature?;1,100812571;61285;4256;175;4;0,069446031;0,041118421;0,00093985;17;2021;202117;Perfumaria;Ações Exclusivas;30% Lucro Total;202117_03_CRM_PERF_MALBEC_LE15_MOD_COMP_C_DESCT
Que tal vender o sucesso Malbec Signature?;1,187960463;61411;4279;342;3;0,069678071;0,079925216;0,000701098;17;2021;202117;Perfumaria;Ações Exclusivas;30% Lucro Total;202117_03_CRM_PERF_MALBEC_LE15_MOD_COMP_S_DESCT
Que tal lucrar com o sucesso de Malbec Signature?;0,990587608;58081;3143;100;6;0,054114082;0,031816736;0,001909004;17;2021;202117;Perfumaria;Ações Exclusivas;30% Lucro Total;202117_03_CRM_PERF_MALBEC_LE15_MOD_N_COMP_C_DESCT
Que tal vender o sucesso Malbec Signature?;1,031235634;58042;2920;168;6;0,050308397;0,057534247;0,002054795;17;2021;202117;Perfumaria;Ações Exclusivas;30% Lucro Total;202117_03_CRM_PERF_MALBEC_LE15_MOD_N_COMP_S_DESCT
Que tal lucrar com o sucesso de Malbec Signature?;0,986192519;61823;3318;112;7;0,053669346;0,033755274;0,002109705;17;2021;202117;Perfumaria;Ações Exclusivas;30% Lucro Total;202117_03_CRM_PERF_MALBEC_LE15_PROP_ALT_NCOMP_SIGN
Lucro de 50% pra você voltar a revender a linha de cuidado Lily!;1,040538868;146957;11945;837;42;0,08128228;0,070071159;0,003516116;17;2021;202117;Perfumaria;Ações Exclusivas;+35% Lucro Total;202117_04_CRM_PERF_LILY_LE35_CESSADO_ENGJ30
Lucro de 50% pra você voltar a revender a linha de cuidado Lily!;1,172522526;18439;1859;108;2;0,100818916;0,05809575;0,001075847;17;2021;202117;Perfumaria;Ações Exclusivas;+35% Lucro Total;202117_04_CRM_PERF_LILY_LE35_COMBO_EUD_BOT_VDF
Volte a lucrar com Lily: as frafrâncias que são sucesso de vendas.;1,071970347;45992;2786;143;4;0,060575752;0,051328069;0,00143575;17;2021;202117;Perfumaria;Ações Exclusivas;+35% Lucro Total;202117_04_CRM_PERF_LILY_LE35_INAT_PROP_ALT
Lucro de 50% pra você voltar a revender a linha de cuidado Lily!;1,04980812;146684;12648;818;39;0;0;0;17;2021;202117;Cuidados;Ações Exclusivas;+35% Lucro Total;202117_05_CRM_CUID_LILY_LE35_CESSADO_ENGJ30
NOME, vem lucrar mais com Boticário e Eudora!;1,078991694;18572;1602;126;5;0,086258884;0,078651685;0,003121099;17;2021;202117;Cuidados;Ações Exclusivas;+35% Lucro Total;202117_05_CRM_CUID_LILY_LE35_COMBO_EUD_BOT_VDF
Lucro de 50% pra você voltar a revender a linha de cuidado Lily!;1,004739683;69055;4160;245;14;0;0;0;17;2021;202117;Cuidados;Ações Exclusivas;+35% Lucro Total;202117_05_CRM_CUID_LILY_LE35_INAT_PROP_ALT
Volte a lucrar com Lily: as frafrâncias que são sucesso de vendas.;0,974827063;78752;3399;157;9;0,043160809;0,046190056;0,002647838;17;2021;202117;Perfumaria;Ações Exclusivas;35% Lucro Total;202117_06_CRM_PERF_LILY_LE20_CESSADO_NENGJ30
Volte a lucrar com Lily: as frafrâncias que são sucesso de vendas.;1,037136889;99920;5782;265;10;0,057866293;0,045831892;0,001729505;17;2021;202117;Perfumaria;Ações Exclusivas;35% Lucro Total;202117_06_CRM_PERF_LILY_LE20_INAT_PROP_BX
Lucro Extra com Malbec Vert?;1,046176024;235046;28488;1110;76;0,121201807;0,038963774;0,00266779;17;2021;202117;Gifts;Ações Exclusivas;30% Lucro Total;202117_07_CRM_GIFT_PENET_MALBC_VERT_NCOMP_GIFT_MALBC
Lucro extra em perfumaria Linda, especialmente pra você!;0,960817906;122635;5062;199;13;0,04127696;0,039312525;0,002568155;17;2021;202117;Perfumaria;Ações Exclusivas;25% Lucro Total;202117_08_CRM_PERF_ALAVA_LINDA_LE10_PROP_BAIXA
Oportunidade de lucrar com Botik: a marca sucesso em vendas;0,933099527;40925;1102;73;4;0,026927306;0,066243194;0,003629764;17;2021;202117;Cuidados;Ações Exclusivas;30% Lucro Total;202117_09_CRM_CUID_BOTIK_COMP_BOTIK_PROD3_LE15
Oportunidade de lucrar com Botik: a marca sucesso em vendas;0,848251843;40802;1101;74;10;0,026983971;0,067211626;0,009082652;17;2021;202117;Cuidados;Ações Exclusivas;30% Lucro Total;202117_09_CRM_CUID_BOTIK_COMP_BOTIK_PROD5_LE15
Comece a lucrar com Botik: a marca de skin que faz o maior sucesso.;0,818077435;34892;775;47;7;0,022211395;0,060645161;0,009032258;17;2021;202117;Cuidados;Ações Exclusivas;+35% Lucro Total;202117_09_CRM_CUID_BOTIK_NCOMP_BOTIK_PEN_LE35
Oportunidade de lucrar com Botik: a marca sucesso em vendas;0,821963915;33946;716;37;5;0,021092323;0,051675978;0,00698324;17;2021;202117;Cuidados;Ações Exclusivas;30% Lucro Total;202117_09_CRM_CUID_BOTIK_NCOMP_BOTIK_PROD3_LE15
Aqui tem uma amostra exclusiva pra você, NOME;1,022515514;130990;15721;239;22;0,120016795;0,015202595;0,001399402;17;2021;202117;Outros;Ações Exclusivas;Brinde;202117_10_CRM_AMOSTRAGEM_PASSOU_GANH_VOLTA_AS_ERS
Lucro extra pra você voltar a revender a linha de cuidado Lily!;0,949246543;78750;3617;172;14;0;0;0;17;2021;202117;Cuidados;Ações Exclusivas;35% Lucro Total;202117_11_CRM_CUID_LILY_LE20_CESSADO_NENGJ30
Lucro de 35% pra você voltar a revender a linha de cuidado Lily!;0,991903581;74228;4519;195;13;0;0;0;17;2021;202117;Cuidados;Ações Exclusivas;35% Lucro Total;202117_11_CRM_CUID_LILY_LE20_INAT_PROP_BX
Quer um Natal de sucesso? Invista nos grandes sucessos da perfumaria!;1,010891053;64869;5984;159;13;0,092247453;0,026570856;0,00217246;17;2021;202117;Perfumaria;Foco/SubFoco;Outros;202117_12_COM_PERF_HEROES_NAO_PROD_ENGJ30
Quer um Natal de sucesso? Invista nos grandes sucessos da perfumaria!;1,084319307;199816;20528;790;29;0,102734516;0,038484022;0,001412705;17;2021;202117;Perfumaria;Foco/SubFoco;Outros;202117_12_COM_PERF_HEROES_PROD_POTEN_ENGJ30
Quer um Natal de sucesso? Invista nos grandes sucessos da perfumaria!;1,063551295;240786;19815;1282;48;0,08229299;0,064698461;0,002422407;17;2021;202117;Perfumaria;Foco/SubFoco;Outros;202117_12_COM_PERF_HEROES_PROP_BAIXA_THEBLEND
Alerta de lucro: kits de Natal antecipados!;1,011560184;276034;21435;387;26;0,077653477;0,018054584;0,001212969;17;2021;202117;Gifts;Foco/SubFoco;Desc Progressivo;202117_13_COM_GIFTS_NATAL_COMP_KITS_C17
Alerta de lucro: kits de Natal antecipados!;1,066769373;146644;12541;414;16;0,085520035;0,033011722;0,001275815;17;2021;202117;Gifts;Foco/SubFoco;Desc Progressivo;202117_13_COM_GIFTS_NATAL_TOP_VALOR_GIFTS
Tem promos incríveis nesse e-mail 🤑;1,127492895;221250;30317;771;22;0;0;0;17;2021;202117;Maquiagem;Lucro Extra;30% Lucro Total;202117_14_COM_MAKE_EAM_MAKE_MONDAY_ENGJ30
Última chamada do Meu Clube Boti: a hora de subir de faixa, é agora!;1,113115459;267943;13517;1467;18;0,050447297;0,108529999;0,001331656;17;2021;202117;Outros;Base;Outros;202117_16_COM_MCB_FIM_CAMPANH_TODAS_FAIXA_ENGJ30
Boti Recicla: o planeta ganha e você também.;1,005919818;259293;27124;247;24;0,104607529;0,009106327;0,000884825;17;2021;202117;Outros;Institucional;Outros;202117_18_COM_BOTI_RECICLA_ENGJ30_LMTD
Boti Recicla: o planeta ganha e você também.;0,873749929;156021;7926;87;20;0,050800854;0,010976533;0,002523341;17;2021;202117;Outros;Institucional;Outros;202117_18_COM_BOTI_RECICLA_ENGJ60MAIS_LMTD
O último ciclo do ano chegou!;1,051848054;156432;7844;482;13;0,050143193;0,061448241;0,001657318;17;2021;202117;Outros;Com. Massiva;Outros;202117_20_COM_RESUMO_CICLO_ENGJ180
O último ciclo do ano chegou!;1,146063046;260048;27909;1497;26;0,107322494;0,053638611;0,000931599;17;2021;202117;Outros;Com. Massiva;Outros;202117_20_COM_RESUMO_CICLO_ENGJ30_LMTD
Convênio de Saúde para Revendedores: cuida de você e cabe no seu bolso.;1,090504747;383488;14112;2610;30;0,036799065;0,18494898;0,00212585;17;2021;202117;Outros;Institucional;Outros;202117_21_COM_ACESSO_SAUDE_ENGJ60
NOME, OBoticário tem uma mensagem para você!;1,138582317;922515;169589;2810;77;0,183833325;0,016569471;0,000454039;17;2021;202117;Outros;Com. Massiva;Outros;202117_26_COM_CARTA_BOAS_FESTAS_REVS_C_EMAIL
NOME, vem descobrir o segredo que a gente quer te contar 🤫;1,215422553;107595;10970;952;8;0,101956411;0,086782133;0,000729262;17;2021;202117;Perfumaria;App;+35% Lucro Total;202117_28_COM_APP_PERF_PROP_ALTA_QUASAR_USERAPP15_2
NOME, vem descobrir o segredo que a gente quer te contar 🤫;1,113307315;159397;17732;1502;43;0,111244252;0,084705617;0,002424994;17;2021;202117;Perfumaria;App;+35% Lucro Total;202117_28_COM_APP_PERF_PROP_BAIXA_QUASAR_USERAPP_2
Confira as promoções do último ciclo do ano!;1,175156993;39280;3930;255;4;0,100050916;0,064885496;0,001017812;17;2021;202117;Outros;Demais Marcas VD;Outros;202117_OUI_COM_01_RESUMO_CICLO_COMP
Vem aumentar sua lucratividade com O.U.i!;0,98861953;260449;19035;558;47;0,073085326;0,029314421;0,002469136;17;2021;202117;Outros;Demais Marcas VD;Outros;202117_OUI_COM_01_RESUMO_CICLO_NCOMP
NOME, temos um brinde O.U.i exclusivo para você!;1,036909986;77899;6990;152;9;0,089731576;0,021745351;0,001287554;17;2021;202117;Outros;Demais Marcas VD;Outros;202117_OUI_COM_04_GANHE_MAIS_PRODUTIVAS
NOME, lucre R$130 com os lançamentos de O.U.i!;0,973001753;103462;10704;92;13;0,103458275;0,008594918;0,001214499;17;2021;202117;Outros;Demais Marcas VD;Outros;202117_OUI_COM_05_ACAO_RELAMPAGO_LCT_ENGJ30
NOME, lucre R$130 com os lançamentos de O.U.i!;0,929947367;195001;11805;190;27;0,060538151;0,016094875;0,002287166;17;2021;202117;Outros;Demais Marcas VD;Outros;202117_OUI_COM_05_ACAO_RELAMPAGO_LCT_NENGJ30
Vem conferir os combos O.U.i desse ciclo!;1,122631554;39011;3897;183;5;0,099894901;0,046959199;0,001283038;17;2021;202117;Outros;Demais Marcas VD;Outros;202117_OUI_COM_06_COMBOS_COMP
Última chance para garantir os combos dos Lançamentos de O.U.i!;1,006334466;85965;5960;124;8;0,069330541;0,020805369;0,001342282;17;2021;202117;Outros;Demais Marcas VD;Outros;202117_OUI_COM_07_COMBOS_LCT_INOV20A50
Quer ganhar amostras com os combos de O.U.i?;0,969070692;65059;4198;88;8;0,064526046;0,020962363;0,001905669;17;2021;202117;Outros;Demais Marcas VD;Outros;202117_OUI_COM_08_COMBOS_AMOST_ABRE_EMKT_AMOST
NOME, temos um desconto exclusivo para você!;1,116577652;3669;398;24;1;0,108476424;0,060301508;0,002512563;17;2021;202117;Outros;Demais Marcas VD;Outros;202117_OUI_CRM_02_BEST_SELLER_ONDA4
NOME, temos um brinde O.U.i exclusivo para você!;1,081668581;124064;12597;539;21;0,101536304;0,042787965;0,001667064;17;2021;202117;Outros;Demais Marcas VD;Outros;202117_OUI_CRM_03_COMPRE_GANHE_CUIDADOS
NOME, temos um brinde O.U.i exclusivo para você!;1,041183605;40702;3388;93;5;0,083239153;0,027449823;0,001475797;17;2021;202117;Outros;Demais Marcas VD;Outros;202117_OUI_CRM_03_COMPRE_GANHE_EDP_PROP_ALTA
NOME, temos um brinde O.U.i exclusivo para você!;1,073528952;61255;5462;227;9;0,089168231;0,041559868;0,001647748;17;2021;202117;Outros;Demais Marcas VD;Outros;202117_OUI_CRM_03_COMPRE_GANHE_EDP_PROP_BAIXA
Olha a revenda com 100% de lucro;1,139820855;39543;4196;621;15;0,106112333;0,147998093;0,003574833;14;2021;202114;Outros;Produtividade;Outros;202114_01_CRM_GANHEMAIS_PROXIMA_FAIXA
Bons ares + bons lucros com Aroma & Terapia;1,007295579;105302;8051;185;13;0,076456288;0,022978512;0,001614706;14;2021;202114;Perfumaria;Ações Exclusivas;+35% Lucro Total;202114_03_CRM_PERF_ARMTERP_LE30_NCOMP_PROD_POT_VIP
Bons ares + bons lucros com Aroma & Terapia;1,031069938;73148;6336;327;20;0,08661891;0,051609848;0,003156566;14;2021;202114;Perfumaria;Ações Exclusivas;+35% Lucro Total;202114_03_CRM_PERF_ARMTERP_LE30_NCOMP_PROP_BX_CDBE
Óleos Perfumados, aí vou eu!;1,183705494;82477;12559;578;11;0,152272755;0,046022773;0,000875866;14;2021;202114;Cuidados;Ações Exclusivas;35% Lucro Total;202114_04_CRM_CUID_OLEO_LE20_ALAV_LILY_PERF_BE20
Óleos Perfumados, aí vou eu!;1,151288987;163533;29031;1420;41;0,177523803;0,048913231;0,001412283;14;2021;202114;Cuidados;Ações Exclusivas;25% Lucro Total;202114_05_CRM_CUID_OLEO_LE10_COMP_LILY_NPROD
Alerta de sucesso: 35% de lucro em Óleos Perfumados;1,077820243;139532;11011;669;21;0,078913798;0,060757424;0,001907184;14;2021;202114;Cuidados;Ações Exclusivas;35% Lucro Total;202114_06_CRM_CUID_OLEO_LE20_NCOMP_NPROD
Alerta de sucesso: 25% de lucro em Óleos Perfumados;1,030884998;79768;5730;217;11;0,071833317;0,037870855;0,001919721;14;2021;202114;Cuidados;Ações Exclusivas;25% Lucro Total;202114_07_CRM_CUID_OLEO_LE10_NCOMP_PROD_POTEN
Suas vendas de Boti tão assim: Glamour puro;1,046934486;57800;4835;160;8;0,083650519;0,033092037;0,001654602;14;2021;202114;Perfumaria;Ações Exclusivas;25% Lucro Total;202114_08_CRM_PERF_GLAMOUR_LE10_ALAVANC_BE10A20
Suas vendas de Boti tão assim: Glamour puro;1,028605303;110983;8312;242;13;0,074894353;0,029114533;0,001564004;14;2021;202114;Perfumaria;Ações Exclusivas;25% Lucro Total;202114_08_CRM_PERF_GLAMOUR_LE10_PROD_POTEN_NCOMP6C
Status: levando Quem Disse Berenice? pro estoque;1,205926493;77419;12797;553;9;0,165295341;0,043213253;0,00070329;14;2021;202114;Perfumaria;Ações Exclusivas;+35% Lucro Total;202114_09_CRM_PERF_QDB_ERS_SELEC_NCOMP_QDB_PROD
NOME, quer ganhar amostras desse lançamento?;1,190317378;118855;27347;1366;34;0,230087081;0,049950634;0,001243281;14;2021;202114;Outros;Ações Exclusivas;Brinde;202114_10_CRM_AMOSTRAGEM_BOTIK
Vem correndo pro estoque Botik, vem!;1,131973658;28583;2605;85;2;0,091138089;0,032629559;0,000767754;14;2021;202114;Cuidados;Ações Exclusivas;30% Lucro Total;202114_12_CRM_CUID_BOTIK_COMP_BOTIK_PROD3
Vem correndo pro estoque Botik, vem!;1,184385408;27265;2213;81;1;0,08116633;0,036601898;0,000451875;14;2021;202114;Cuidados;Ações Exclusivas;30% Lucro Total;202114_12_CRM_CUID_BOTIK_NCOMP_BOTIK_PROD3
O crush que seu estoque sempre quis ter: Botik;1,03047147;27217;2218;67;4;0,081493184;0,030207394;0,001803427;14;2021;202114;Cuidados;Ações Exclusivas;+35% Lucro Total;202114_13_CRM_CUID_BOTIK_NCOMP_BOTIK_PEN
Vem correndo pro estoque Botik, vem!;1,056461312;28674;2625;78;4;0,091546349;0,029714286;0,00152381;14;2021;202114;Cuidados;Ações Exclusivas;30% Lucro Total;202114_14_CRM_CUID_BOTIK_COMP_BOTIK_PROD5
Aproveite o lucro extra em Botik antes que acabe!;1,061660859;341382;34041;902;41;0,099715275;0,026497459;0,00120443;14;2021;202114;Cuidados;Foco/SubFoco;Desc Consumidor;202114_15_COM_CUID_LCT_BOTIK_NCOMP_BOTIK_ENGJ30
Ative seu lucro com Botik Ácido Glicólico;0,941029927;35405;1909;70;7;0,053918938;0,036668413;0,003666841;14;2021;202114;Cuidados;Foco/SubFoco;Desc Consumidor;202114_15_COM_CUID_LCT_BOTIK_PROD_CUID_FACIAIS
